ID	Cluster
GH29.QSW96516.1	GH29
GH29.QTD39367.1	GH29
GH29.UHO40537.1	GH29
GH29.UJD01097.1	GH29
GH29.UUX34455.1	GH29
GH29.CTQ95936.1	GH29
GH29.WFA78726.1	GH29
GH29.WFA79154.1	GH29
GH29.WFB62023.1	GH29
GH29.WFB62862.1	GH29
GH29.ADZ78721.1	GH29
GH29.AZI26648.1	GH29
GH29.AEK41634.1	GH29
GH29.QNK64704.1	GH29
GH29.QNK64983.1	GH29
GH29.AZQ39855.1	GH29
GH29.AEW01607.1	GH29
GH29.QNN40382.1	GH29
GH29.QNN40391.1	GH29
GH29.SDT03843.1	GH29
GH29.WFE86960.1	GH29
GH29.AOS63046.1	GH29
GH29.SDT04655.1	GH29
GH29.QNP56440.1	GH29
GH29.WFE87109.1	GH29
GH29.SEH70410.1	GH29
GH29.AOZ99204.1	GH29
GH29.QHS55709.1	GH29
GH29.SEH72144.1	GH29
GH29.APA00163.1	GH29
GH29.SNV51238.1	GH29
GH29.QHS56285.1	GH29
GH29.UVQ45368.1	GH29
GH29.ABS05032.1	GH29
GH29.QKJ63418.1	GH29
GH29.SNV41444.1	GH29
GH29.AYQ34467.1	GH29
GH29.QKK06941.1	GH29
GH29.AYQ35791.1	GH29
GH29.ANH83765.1	GH29
GH29.QDV78492.1	GH29
GH29.QDZ09887.1	GH29
GH29.ANH83916.1	GH29
GH29.UAB69201.1	GH29
GH29.UYU60520.1	GH29
GH29.UNK69467.1	GH29
GH29.UNK69474.1	GH29
GH29.UNS97398.1	GH29
GH29.QTE24547.1	GH29
GH29.QTE30964.1	GH29
GH29.QDZ15100.1	GH29
GH29.QEC68426.1	GH29
GH29.QEC68629.1	GH29
GH29.UYU65065.1	GH29
GH29.UZK56578.1	GH29
GH29.UZK70292.1	GH29
GH29.VDM89065.1	GH29
GH29.WMJ22339.1	GH29
GH29.WMJ22739.1	GH29
GH29.AOS44251.1	GH29
GH29.AOS44491.1	GH29
GH29.QDU54227.1	GH29
GH29.APA63230.1	GH29
GH29.QDU54605.1	GH29
GH29.QDU87892.1	GH29
GH29.QDU87907.1	GH29
GH29.QIG80217.1	GH29
GH29.QRD55887.1	GH29
GH29.QIK55756.1	GH29
GH29.BAX78474.1	GH29
GH29.QIL42180.1	GH29
GH29.QRO25056.1	GH29
GH29.BAX78485.1	GH29
GH29.QIL42246.1	GH29
GH29.QRO25194.1	GH29
GH29.WFB59836.1	GH29
GH29.UBZ14203.1	GH29
GH29.UDM05297.1	GH29
GH29.WFR58418.1	GH29
GH29.AHX14561.1	GH29
GH29.UDY34682.1	GH29
GH29.WFR58572.1	GH29
GH29.AIE85427.1	GH29
GH29.UFH46211.1	GH29
GH29.AKR56794.1	GH29
GH29.AVM58091.1	GH29
GH29.AVM58375.1	GH29
GH29.QIH34297.1	GH29
GH29.UNK17341.1	GH29
GH29.AWG22702.1	GH29
GH29.QIH34342.1	GH29
GH29.WFA79598.1	GH29
GH29.UNO38641.1	GH29
GH29.AWG22794.1	GH29
GH29.QIK78206.1	GH29
GH29.UNO44156.1	GH29
GH29.WFB63944.1	GH29
GH29.AWV97648.1	GH29
GH29.QIL37882.1	GH29
GH29.WFB64029.1	GH29
GH29.UOE25092.1	GH29
GH29.QUB73277.1	GH29
GH29.QBG46890.1	GH29
GH29.UVQ48076.1	GH29
GH29.QBG47013.1	GH29
GH29.WFR57291.1	GH29
GH29.WFR58177.1	GH29
GH29.BBA07698.1	GH29
GH29.QDK78224.1	GH29
GH29.BBC38765.1	GH29
GH29.BBC38783.1	GH29
GH29.QVI34621.1	GH29
GH29.UWZ90750.1	GH29
GH29.QWB21697.1	GH29
GH29.UWZ90983.1	GH29
GH29.QLH44257.1	GH29
GH29.UKJ09313.1	GH29
GH29.UXP32051.1	GH29
GH29.QLH46678.1	GH29
GH29.UKS27897.1	GH29
GH29.UKS28220.1	GH29
GH29.WDV47910.1	GH29
GH29.WDV55780.1	GH29
GH29.WEA01319.1	GH29
GH29.AUZ53846.1	GH29
GH29.QCX54012.1	GH29
GH29.AUZ53847.1	GH29
GH29.QJD67126.1	GH29
GH29.UGU17472.1	GH29
GH29.AVM53983.1	GH29
GH29.UGU17677.1	GH29
GH29.UIJ45244.1	GH29
GH29.UWP50823.1	GH29
GH29.UWZ83942.1	GH29
GH29.UWZ84479.1	GH29
GH29.AXY73354.1	GH29
GH29.QDS98192.1	GH29
GH29.AXY73499.1	GH29
GH29.QDS98196.1	GH29
GH29.AYC43896.1	GH29
GH29.QDU55634.1	GH29
GH29.QDU56548.1	GH29
GH29.AYD46295.1	GH29
GH29.QUQ71031.1	GH29
GH29.QMU28554.1	GH29
GH29.QUT87983.1	GH29
GH29.QMU30208.1	GH29
GH29.UBM57821.1	GH29
GH29.QMW03841.1	GH29
GH29.UBM58933.1	GH29
GH29.UFH36901.1	GH29
GH29.QKG57765.1	GH29
GH29.UXM91371.1	GH29
GH29.WIV56362.1	GH29
GH29.ANU54367.1	GH29
GH29.ANU54810.1	GH29
GH29.QKJ30605.1	GH29
GH29.QKJ31716.1	GH29
GH29.QKS58034.1	GH29
GH29.QUC08575.1	GH29
GH29.AXC13516.1	GH29
GH29.QUH31517.1	GH29
GH29.AXC14635.1	GH29
GH29.QUI22139.1	GH29
GH29.AXK51655.1	GH29
GH29.AXT61442.1	GH29
GH29.ULQ51063.1	GH29
GH29.ULQ51410.1	GH29
GH29.UXW84574.1	GH29
GH29.WFE85526.1	GH29
GH29.UYO03168.1	GH29
GH29.UYO03325.1	GH29
GH29.ATZ16297.1	GH29
GH29.AUD03643.1	GH29
GH29.AKU69803.1	GH29
GH29.SDD13532.1	GH29
GH29.QCX40334.1	GH29
GH29.ALE93823.1	GH29
GH29.QCX40957.1	GH29
GH29.SDD83171.1	GH29
GH29.QDH78870.1	GH29
GH29.QKK08630.1	GH29
GH29.WEA00569.1	GH29
GH29.QDH79419.1	GH29
GH29.SDS13756.1	GH29
GH29.QRN55836.1	GH29
GH29.SDT24678.1	GH29
GH29.QRQ49710.1	GH29
GH29.WEH12563.1	GH29
GH29.WEH12826.1	GH29
GH29.WEO77300.1	GH29
ABG83106.1	GH29
EDN76307.1	GH29
tr|A0A6N3BKT0|A0A6N3BKT0_MEDGN	GH29
GH29.QXV56060.1	GH29
GH29.WBB64130.1	GH29
GH29.UMO99605.1	GH29
GH29.ANN18598.1	GH29
GH29.AUI59911.1	GH29
GH29.BBA57854.1	GH29
GH29.AGM07698.1	GH29
GH29.UUV31118.1	GH29
GH29.CTQ90793.1	GH29
GH29.CDR14167.1	GH29
GH29.AZM49237.1	GH29
GH29.UZF75337.1	GH29
GH29.UKS24105.1	GH29
GH29.QQL45588.1	GH29
GH29.QNF41374.1	GH29
GH29.AUH39989.1	GH29
GH29.AEM85653.1	GH29
GH29.ADI03905.1	GH29
GH29.QKV77719.1	GH29
GH29.ANZ39517.1	GH29
GH29.ALG12264.1	GH29
GH29.AQT69340.1	GH29
WP_012419750.1	GH43
WP_102740272.1	GH43
WP_109193728.1	GH43
WP_123039603.1	GH43
WP_073272921.1	GH43
WP_135940320.1	GH43
WP_052168756.1	GH43
WP_111609499.1	GH43
WP_152234480.1	GH43
WP_052339561.1	GH43
WP_189853882.1	GH43
WP_199043459.1	GH43
WP_219531830.1	GH43
WP_229524165.1	GH43
WP_229580395.1	GH43
WP_310098680.1	GH43
WP_250930290.1	GH43
WP_460550624.1	GH43
WP_380722307.1	GH43
WP_380829047.1	GH43
WP_380891162.1	GH43
WP_003838363.1	GH43
WP_043685542.1	GH43
WP_058711422.1	GH43
WP_046726137.1	GH43
WP_062329961.1	GH43
WP_073118635.1	GH43
WP_079112262.1	GH43
WP_092522591.1	GH43
WP_103551162.1	GH43
WP_114941229.1	GH43
WP_136081913.1	GH43
WP_172179560.1	GH43
WP_186930889.1	GH43
WP_216244172.1	GH43
WP_242452473.1	GH43
WP_272740887.1	GH43
WP_317796546.1	GH43
WP_323823779.1	GH43
WP_341701426.1	GH43
WP_345589877.1	GH43
WP_425508197.1	GH43
WP_062311477.1	GH43
WP_025866962.1	GH43
WP_105473215.1	GH43
WP_113654731.1	GH43
WP_105473466.1	GH43
WP_169281286.1	GH43
WP_160068201.1	GH43
WP_186949885.1	GH43
WP_188951380.1	GH43
WP_228853384.1	GH43
WP_183981967.1	GH43
WP_217996061.1	GH43
WP_199617503.1	GH43
WP_253237745.1	GH43
WP_344514337.1	GH43
WP_009123572.1	GH43
WP_094636911.1	GH43
WP_089104597.1	GH43
WP_121786276.1	GH43
WP_125129577.1	GH43
WP_125249194.1	GH43
WP_142617663.1	GH43
WP_170163499.1	GH43
WP_211139883.1	GH43
WP_219461753.1	GH43
WP_214236210.1	GH43
WP_274318760.1	GH43
WP_377023415.1	GH43
WP_423834481.1	GH43
WP_379677414.1	GH43
WP_005867100.1	GH43
WP_005941421.1	GH43
WP_007753558.1	GH43
WP_007753562.1	GH43
WP_110888190.1	GH43
WP_144249197.1	GH43
WP_150483774.1	GH43
WP_184093583.1	GH43
WP_190211636.1	GH43
WP_131534414.1	GH43
WP_208025651.1	GH43
WP_259506031.1	GH43
WP_307121345.1	GH43
WP_345576913.1	GH43
WP_373406386.1	GH43
WP_460551026.1	GH43
GH16.QQD15468.1	GH43
WP_068606288.1	GH43
WP_064974793.1	GH43
WP_072363090.1	GH43
WP_091142165.1	GH43
WP_116885732.1	GH43
WP_125910800.1	GH43
WP_157566506.1	GH43
WP_157566698.1	GH43
WP_157585057.1	GH43
WP_167985600.1	GH43
WP_147936091.1	GH43
WP_204819132.1	GH43
WP_229826375.1	GH43
WP_229970565.1	GH43
WP_241273147.1	GH43
WP_279298082.1	GH43
WP_225554293.1	GH43
WP_347226980.1	GH43
WP_343445345.1	GH43
WP_461079264.1	GH43
WP_010346984.1	GH43
WP_092928630.1	GH43
WP_131961643.1	GH43
WP_113950386.1	GH43
WP_132000674.1	GH43
WP_135940121.1	GH43
WP_138044490.1	GH43
WP_152860286.1	GH43
WP_153263747.1	GH43
WP_192770705.1	GH43
WP_235827596.1	GH43
WP_461150678.1	GH43
WP_005678964.1	GH43
WP_052097234.1	GH43
WP_062175440.1	GH43
WP_062325222.1	GH43
WP_091212057.1	GH43
WP_091212058.1	GH43
WP_091235801.1	GH43
WP_116181952.1	GH43
WP_141499743.1	GH43
WP_165833174.1	GH43
WP_160373955.1	GH43
WP_203968458.1	GH43
WP_203992967.1	GH43
WP_324178762.1	GH43
WP_338541041.1	GH43
WP_377135825.1	GH43
WP_377166824.1	GH43
WP_459777480.1	GH43
WP_030044809.1	GH43
WP_052811415.1	GH43
WP_085476734.1	GH43
WP_073167591.1	GH43
WP_088842911.1	GH43
WP_110305185.1	GH43
WP_110312132.1	GH43
WP_141813881.1	GH43
WP_203824922.1	GH43
WP_203944959.1	GH43
WP_301200917.1	GH43
WP_310095979.1	GH43
WP_345557228.1	GH43
WP_359761168.1	GH43
WP_359762375.1	GH43
WP_379073872.1	GH43
WP_460995993.1	GH43
WP_008767017.1	GH43
WP_057777107.1	GH43
WP_108825282.1	GH43
WP_123739299.1	GH43
WP_117381288.1	GH43
WP_123820370.1	GH43
WP_149515058.1	GH43
WP_195476135.1	GH43
WP_190886354.1	GH43
WP_209656971.1	GH43
WP_240534836.1	GH43
WP_263797546.1	GH43
WP_264283152.1	GH43
WP_339580130.1	GH43
WP_377146951.1	GH43
WP_379993658.1	GH43
WP_439694812.1	GH43
WP_439695000.1	GH43
GH16.WPL49894.1	GH43
WP_099863127.1	GH43
WP_096057061.1	GH43
WP_123122426.1	GH43
WP_133228820.1	GH43
WP_156690819.1	GH43
WP_156690845.1	GH43
WP_188493020.1	GH43
WP_246508923.1	GH43
WP_261704323.1	GH43
WP_290326421.1	GH43
WP_295024362.1	GH43
WP_309400124.1	GH43
WP_317794120.1	GH43
WP_345439109.1	GH43
WP_377190616.1	GH43
WP_380845737.1	GH43
WP_394332755.1	GH43
WP_213514013.1	GH43
GH16.WGQ12994.1	GH43
WP_002606986.1	GH43
WP_073368100.1	GH43
WP_082211716.1	GH43
WP_127707854.1	GH43
WP_134561436.1	GH43
WP_155336705.1	GH43
WP_163966953.1	GH43
WP_180909864.1	GH43
WP_209141920.1	GH43
WP_240848750.1	GH43
WP_262840576.1	GH43
WP_262843273.1	GH43
WP_311720697.1	GH43
WP_328544059.1	GH43
WP_319722679.1	GH43
WP_328779669.1	GH43
WP_371097464.1	GH43
WP_459064013.1	GH43
WP_223833535.1	GH43
WP_033522440.1	GH43
WP_087939386.1	GH43
WP_106326434.1	GH43
WP_180909836.1	GH43
WP_191618240.1	GH43
WP_226185133.1	GH43
WP_229255279.1	GH43
WP_232189621.1	GH43
WP_306215690.1	GH43
WP_379531220.1	GH43
WP_412996180.1	GH43
WP_381081248.1	GH43
WP_458307987.1	GH43
WP_460892812.1	GH43
WP_460893507.1	GH43
WP_022530390.1	GH43
WP_074095152.1	GH43
WP_106605226.1	GH43
WP_123243486.1	GH43
WP_129172606.1	GH43
WP_155357156.1	GH43
WP_184171315.1	GH43
WP_204519918.1	GH43
WP_225294707.1	GH43
WP_216653137.1	GH43
WP_311185973.1	GH43
WP_317171125.1	GH43
WP_326609467.1	GH43
WP_344065782.1	GH43
WP_345229246.1	GH43
WP_338395851.1	GH43
WP_371771185.1	GH43
WP_398819969.1	GH43
WP_373311431.1	GH43
WP_373392139.1	GH43
WP_461134845.1	GH43
WP_461139010.1	GH43
WP_024987867.1	GH43
WP_066330114.1	GH43
WP_147053488.1	GH43
WP_050184080.1	GH43
WP_114793220.1	GH43
WP_120183046.1	GH43
WP_120239190.1	GH43
WP_116062116.1	GH43
WP_173227483.1	GH43
WP_162052311.1	GH43
WP_165228801.1	GH43
WP_234152475.1	GH43
WP_211588549.1	GH43
WP_262432234.1	GH43
WP_244170398.1	GH43
WP_252790800.1	GH43
WP_252852140.1	GH43
WP_344402010.1	GH43
WP_323815977.1	GH43
WP_306650986.1	GH43
WP_343261403.1	GH43
WP_381021188.1	GH43
WP_404425175.1	GH43
WP_439697385.1	GH43
WP_379041512.1	GH43
WP_007559722.1	GH43
WP_044228159.1	GH43
WP_072545419.1	GH43
WP_202029452.1	GH43
WP_235190801.1	GH43
WP_235289682.1	GH43
WP_269866416.1	GH43
WP_269880177.1	GH43
WP_377945282.1	GH43
WP_136536830.1	GH43
WP_421924794.1	GH43
WP_439340802.1	GH43
WP_109193737.1	GH43
WP_019005802.1	GH43
WP_022867276.1	GH43
WP_083256925.1	GH43
WP_092668499.1	GH43
WP_109264874.1	GH43
WP_146380019.1	GH43
WP_136081030.1	GH43
WP_146400354.1	GH43
WP_141815509.1	GH43
WP_183575017.1	GH43
WP_183581189.1	GH43
WP_239758104.1	GH43
WP_223706743.1	GH43
WP_217490345.1	GH43
WP_232009311.1	GH43
WP_258140512.1	GH43
WP_255563497.1	GH43
WP_263758661.1	GH43
WP_277209351.1	GH43
WP_255901789.1	GH43
WP_345255362.1	GH43
WP_341405982.1	GH43
WP_418213378.1	GH43
WP_412996724.1	GH43
WP_429763691.1	GH43
WP_019686791.1	GH43
WP_055526225.1	GH43
WP_141813879.1	GH43
WP_163407247.1	GH43
WP_173081602.1	GH43
WP_189923127.1	GH43
WP_189976277.1	GH43
WP_195507501.1	GH43
WP_207531746.1	GH43
WP_228230243.1	GH43
WP_230569089.1	GH43
WP_311861163.1	GH43
WP_322534594.1	GH43
WP_380898182.1	GH43
WP_445196966.1	GH43
WP_445197784.1	GH43
WP_008564458.1	GH43
WP_030777887.1	GH43
WP_052956121.1	GH43
WP_138716881.1	GH43
WP_155069496.1	GH43
WP_186741313.1	GH43
WP_188561272.1	GH43
WP_212215402.1	GH43
WP_266599808.1	GH43
WP_289660091.1	GH43
WP_342372959.1	GH43
WP_367283241.1	GH43
WP_373288605.1	GH43
WP_416834976.1	GH43
WP_465264258.1	GH43
WP_111343630.1	GH43
WP_119991154.1	GH43
WP_139202283.1	GH43
WP_139579431.1	GH43
WP_157542078.1	GH43
WP_163230945.1	GH43
WP_173585314.1	GH43
WP_189215719.1	GH43
WP_205411169.1	GH43
WP_221350998.1	GH43
WP_221474748.1	GH43
WP_338541123.1	GH43
WP_338701760.1	GH43
WP_359764591.1	GH43
WP_407673753.1	GH43
WP_460546454.1	GH43
WP_025684657.1	GH43
WP_095173005.1	GH43
WP_114940088.1	GH43
WP_120050572.1	GH43
WP_128195938.1	GH43
WP_128196481.1	GH43
WP_188759121.1	GH43
WP_195759222.1	GH43
WP_210888751.1	GH43
WP_233437836.1	GH43
WP_344764288.1	GH43
WP_377021431.1	GH43
WP_380900161.1	GH43
WP_392946551.1	GH43
WP_410777998.1	GH43
WP_415862943.1	GH43
WP_014174277.1	GH43
WP_022040208.1	GH43
WP_030434665.1	GH43
WP_030602662.1	GH43
WP_109001101.1	GH43
WP_122137721.1	GH43
WP_122137722.1	GH43
WP_136528391.1	GH43
WP_144337769.1	GH43
WP_171085995.1	GH43
WP_173767680.1	GH43
WP_188463247.1	GH43
WP_192861294.1	GH43
WP_221932269.1	GH43
WP_236090271.1	GH43
WP_263419497.1	GH43
WP_302884526.1	GH43
WP_324769736.1	GH43
WP_344204706.1	GH43
WP_380905338.1	GH43
WP_004289839.1	GH43
WP_045743665.1	GH43
WP_061947434.1	GH43
WP_062123897.1	GH43
WP_089332937.1	GH43
WP_089915178.1	GH43
WP_091495376.1	GH43
WP_159518155.1	GH43
WP_186286432.1	GH43
WP_190315070.1	GH43
WP_196939861.1	GH43
WP_196992636.1	GH43
WP_230792146.1	GH43
WP_302884604.1	GH43
WP_371768252.1	GH43
WP_417955816.1	GH43
WP_417982326.1	GH43
WP_426636041.1	GH43
WP_070565246.1	GH43
WP_083759731.1	GH43
WP_136840352.1	GH43
WP_157302010.1	GH43
WP_157306733.1	GH43
WP_161433342.1	GH43
WP_161601518.1	GH43
WP_169712422.1	GH43
WP_202866655.1	GH43
WP_220472582.1	GH43
WP_225550855.1	GH43
WP_225598355.1	GH43
WP_228172367.1	GH43
WP_239160245.1	GH43
WP_282335583.1	GH43
WP_316002044.1	GH43
WP_322965310.1	GH43
WP_345622351.1	GH43
WP_373391252.1	GH43
WP_379942975.1	GH43
WP_379943729.1	GH43
WP_435924857.1	GH43
WP_460687560.1	GH43
WP_031135518.1	GH43
WP_060533667.1	GH43
WP_082141837.1	GH43
WP_093554757.1	GH43
WP_102758043.1	GH43
WP_119410201.1	GH43
WP_132517149.1	GH43
WP_135223361.1	GH43
WP_144338896.1	GH43
WP_186634225.1	GH43
WP_217790388.1	GH43
WP_230199247.1	GH43
WP_256537967.1	GH43
WP_318350140.1	GH43
WP_340431173.1	GH43
WP_344219233.1	GH43
WP_345276433.1	GH43
WP_376804791.1	GH43
WP_376882468.1	GH43
WP_417954085.1	GH43
WP_016275448.1	GH43
WP_016363049.1	GH43
WP_068651805.1	GH43
WP_108687385.1	GH43
WP_117855063.1	GH43
WP_117855090.1	GH43
WP_125773315.1	GH43
WP_129876457.1	GH43
WP_163396571.1	GH43
WP_169503406.1	GH43
WP_173163789.1	GH43
WP_190118750.1	GH43
WP_213001346.1	GH43
WP_219487754.1	GH43
WP_219487985.1	GH43
WP_259086722.1	GH43
WP_259097135.1	GH43
WP_263352452.1	GH43
WP_345405934.1	GH43
WP_377129413.1	GH43
WP_381166348.1	GH43
WP_395815328.1	GH43
WP_422466882.1	GH43
WP_007278509.1	GH43
WP_069660997.1	GH43
WP_076929226.1	GH43
WP_102721550.1	GH43
WP_122137071.1	GH43
WP_136410936.1	GH43
WP_142231422.1	GH43
WP_165259839.1	GH43
WP_184995174.1	GH43
WP_189147332.1	GH43
WP_189147422.1	GH43
WP_197231281.1	GH43
WP_240100209.1	GH43
WP_344081174.1	GH43
WP_007753564.1	GH43
WP_106830402.1	GH43
WP_114792667.1	GH43
WP_128760462.1	GH43
WP_144213300.1	GH43
WP_162384731.1	GH43
WP_198152387.1	GH43
WP_207534386.1	GH43
WP_252783171.1	GH43
WP_336724511.1	GH43
WP_341688434.1	GH43
WP_344645340.1	GH43
WP_379786302.1	GH43
WP_390565658.1	GH43
WP_071148196.1	GH43
WP_081446747.1	GH43
WP_154280708.1	GH43
WP_188172753.1	GH43
WP_234760650.1	GH43
WP_310771720.1	GH43
WP_323297085.1	GH43
WP_374847671.1	GH43
WP_377341726.1	GH43
WP_006375615.1	GH43
WP_009130023.1	GH43
WP_069777166.1	GH43
WP_084261524.1	GH43
WP_155711220.1	GH43
WP_190147559.1	GH43
WP_207274523.1	GH43
WP_211481808.1	GH43
WP_240099929.1	GH43
WP_263758666.1	GH43
WP_270140111.1	GH43
WP_277416611.1	GH43
WP_339580085.1	GH43
WP_339994071.1	GH43
WP_463334060.1	GH43
WP_007836580.1	GH43
WP_026998206.1	GH43
WP_061411572.1	GH43
WP_109602576.1	GH43
WP_162341602.1	GH43
WP_165428823.1	GH43
WP_165634850.1	GH43
WP_173737342.1	GH43
WP_190307827.1	GH43
WP_207533980.1	GH43
WP_219550637.1	GH43
WP_272172639.1	GH43
WP_307556405.1	GH43
WP_339991092.1	GH43
WP_347327357.1	GH43
WP_026728173.1	GH43
WP_071185706.1	GH43
WP_071185979.1	GH43
WP_117390187.1	GH43
WP_157867303.1	GH43
WP_246093319.1	GH43
WP_259086747.1	GH43
WP_364632419.1	GH43
WP_394354207.1	GH43
WP_068609863.1	GH43
WP_081504128.1	GH43
WP_145114062.1	GH43
WP_161818876.1	GH43
WP_163407355.1	GH43
WP_166860155.1	GH43
WP_170820814.1	GH43
WP_184015727.1	GH43
WP_188832789.1	GH43
WP_203730763.1	GH43
WP_232834911.1	GH43
WP_246300110.1	GH43
WP_308642201.1	GH43
WP_373313312.1	GH43
WP_373331268.1	GH43
WP_387971845.1	GH43
WP_430810864.1	GH43
WP_055707663.1	GH43
WP_079735846.1	GH43
WP_157309991.1	GH43
WP_182800932.1	GH43
WP_184105643.1	GH43
WP_190194046.1	GH43
WP_214536328.1	GH43
WP_251742228.1	GH43
WP_274824825.1	GH43
WP_338376011.1	GH43
WP_379795698.1	GH43
WP_432419425.1	GH43
WP_021647536.1	GH43
WP_027952116.1	GH43
WP_073100424.1	GH43
WP_091622834.1	GH43
WP_091662472.1	GH43
WP_091698320.1	GH43
WP_125968777.1	GH43
WP_127930990.1	GH43
WP_132988859.1	GH43
WP_167281814.1	GH43
WP_200395197.1	GH43
WP_211659891.1	GH43
WP_220417436.1	GH43
WP_377338502.1	GH43
WP_379926025.1	GH43
WP_408081869.1	GH43
WP_462489613.1	GH43
WP_014435870.1	GH43
WP_046589196.1	GH43
WP_052387121.1	GH43
WP_075966794.1	GH43
WP_111409512.1	GH43
WP_145648622.1	GH43
WP_147053447.1	GH43
WP_159520689.1	GH43
WP_163395658.1	GH43
WP_189299030.1	GH43
WP_191190669.1	GH43
WP_206688673.1	GH43
WP_209437670.1	GH43
WP_246241600.1	GH43
WP_274266280.1	GH43
WP_278010037.1	GH43
WP_283845153.1	GH43
WP_309384727.1	GH43
WP_319316420.1	GH43
WP_394333749.1	GH43
WP_448700589.1	GH43
WP_008201549.1	GH43
WP_066034166.1	GH43
WP_069658594.1	GH43
WP_096511484.1	GH43
WP_100339151.1	GH43
WP_129570665.1	GH43
WP_137403000.1	GH43
WP_137403016.1	GH43
WP_142452386.1	GH43
WP_152379854.1	GH43
WP_152381073.1	GH43
WP_166053170.1	GH43
WP_185104820.1	GH43
WP_188495528.1	GH43
WP_189990283.1	GH43
WP_208496302.1	GH43
WP_229334051.1	GH43
WP_238415870.1	GH43
WP_238415874.1	GH43
WP_246085285.1	GH43
WP_246656406.1	GH43
WP_263375910.1	GH43
WP_320019612.1	GH43
WP_416849763.1	GH43
WP_020639376.1	GH43
WP_025414624.1	GH43
WP_093621614.1	GH43
WP_126618633.1	GH43
WP_194104557.1	GH43
WP_232809855.1	GH43
WP_257698455.1	GH43
WP_271280350.1	GH43
WP_281637940.1	GH43
WP_319736100.1	GH43
WP_379994287.1	GH43
WP_416219185.1	GH43
WP_052004470.1	GH43
WP_066219897.1	GH43
WP_109193678.1	GH43
WP_132529858.1	GH43
WP_104714498.1	GH43
WP_142452316.1	GH43
WP_155357525.1	GH43
WP_188220717.1	GH43
WP_191187898.1	GH43
WP_198117090.1	GH43
WP_205669231.1	GH43
WP_230039535.1	GH43
WP_230194328.1	GH43
WP_194408532.1	GH43
WP_208420056.1	GH43
WP_269413984.1	GH43
WP_208600661.1	GH43
WP_217644135.1	GH43
WP_318842860.1	GH43
WP_319342272.1	GH43
WP_379856917.1	GH43
WP_345622375.1	GH43
WP_379924412.1	GH43
WP_078349500.1	GH43
WP_091498201.1	GH43
WP_119988736.1	GH43
WP_154278677.1	GH43
WP_144250160.1	GH43
WP_149159422.1	GH43
WP_189488992.1	GH43
WP_194110074.1	GH43
WP_234997576.1	GH43
WP_275772397.1	GH43
WP_394483158.1	GH43
WP_416843265.1	GH43
WP_429410004.1	GH43
WP_043632604.1	GH43
WP_051964985.1	GH43
WP_055590349.1	GH43
WP_066209021.1	GH43
WP_055714339.1	GH43
WP_107821237.1	GH43
WP_107828268.1	GH43
WP_119986708.1	GH43
WP_126552391.1	GH43
WP_130139869.1	GH43
WP_135221233.1	GH43
WP_162055102.1	GH43
WP_167607642.1	GH43
WP_184868212.1	GH43
WP_184869333.1	GH43
WP_182806387.1	GH43
WP_204041722.1	GH43
WP_239004530.1	GH43
WP_245935924.1	GH43
WP_249082572.1	GH43
WP_310364138.1	GH43
WP_310421496.1	GH43
WP_345072093.1	GH43
WP_386336112.1	GH43
WP_379077182.1	GH43
WP_062929810.1	GH43
WP_018621780.1	GH43
WP_025864160.1	GH43
WP_046726130.1	GH43
WP_093791791.1	GH43
WP_107012998.1	GH43
WP_107215896.1	GH43
WP_111502387.1	GH43
WP_119324759.1	GH43
WP_138668549.1	GH43
WP_128380608.1	GH43
WP_204059804.1	GH43
WP_209859729.1	GH43
WP_209860101.1	GH43
WP_186957825.1	GH43
WP_207421266.1	GH43
WP_219486503.1	GH43
WP_232176749.1	GH43
WP_237870499.1	GH43
WP_252787488.1	GH43
WP_249388910.1	GH43
WP_285377151.1	GH43
WP_350241672.1	GH43
WP_406969793.1	GH43
WP_460965673.1	GH43
WP_460979673.1	GH43
WP_013617607.1	GH43
WP_018464367.1	GH43
WP_026715293.1	GH43
WP_045558382.1	GH43
WP_060896623.1	GH43
WP_077539314.1	GH43
WP_082684928.1	GH43
WP_090556011.1	GH43
WP_100335315.1	GH43
WP_147548378.1	GH43
WP_158287202.1	GH43
WP_184870342.1	GH43
WP_185040667.1	GH43
WP_188814490.1	GH43
WP_244210578.1	GH43
WP_232650055.1	GH43
WP_241274312.1	GH43
WP_345232148.1	GH43
WP_444544530.1	GH43
WP_460498448.1	GH43
WP_432584975.1	GH43
WP_020566822.1	GH43
WP_033211199.1	GH43
WP_033303493.1	GH43
WP_026713187.1	GH43
WP_067359551.1	GH43
WP_073243238.1	GH43
WP_123696310.1	GH43
WP_107829605.1	GH43
WP_107830885.1	GH43
WP_138752123.1	GH43
WP_172663290.1	GH43
WP_173060391.1	GH43
WP_263380513.1	GH43
WP_256537364.1	GH43
WP_256904651.1	GH43
WP_278010006.1	GH43
WP_220145078.1	GH43
WP_308730792.1	GH43
WP_377258421.1	GH43
WP_460893461.1	GH43
WP_015925424.1	GH43
WP_035704297.1	GH43
WP_066328304.1	GH43
WP_071924888.1	GH43
WP_082106664.1	GH43
WP_082326633.1	GH43
WP_089238640.1	GH43
WP_107831697.1	GH43
WP_205502332.1	GH43
WP_212217077.1	GH43
WP_212227385.1	GH43
WP_223833595.1	GH43
WP_237874744.1	GH43
WP_245126338.1	GH43
WP_285380456.1	GH43
WP_336720397.1	GH43
WP_459684210.1	GH43
WP_409468830.1	GH43
WP_044138257.1	GH43
